date,epiweek,year,month,geography,geography_code,geography_type,disease,metric,positivity_percent,positive_tests,total_tests,age,sex
2023-04-30,17,2023,4,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.65,34,5224,all,all
2023-05-07,18,2023,5,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.05,2,3948,all,all
2023-05-14,19,2023,5,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.12,7,6020,all,all
2023-05-21,20,2023,5,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.07,3,4333,all,all
2023-05-28,21,2023,5,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.07,2,2840,all,all
2023-06-04,22,2023,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.57,22,3833,all,all
2023-06-11,23,2023,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.58,39,6724,all,all
2023-06-18,24,2023,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.67,40,5936,all,all
2023-06-25,25,2023,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.78,20,2549,all,all
2023-07-02,26,2023,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.96,40,4146,all,all
2023-07-09,27,2023,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.93,61,6558,all,all
2023-07-16,28,2023,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,1.99,94,4731,all,all
2023-07-23,29,2023,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.34,130,5548,all,all
2023-07-30,30,2023,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,1.92,63,3281,all,all
2023-08-06,31,2023,8,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,1.79,87,4872,all,all
2023-08-13,32,2023,8,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.35,181,5396,all,all
2023-08-20,33,2023,8,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.0,153,5093,all,all
2023-08-27,34,2023,8,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.68,135,3664,all,all
2023-09-03,35,2023,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.19,160,5020,all,all
2023-09-10,36,2023,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.8,144,3790,all,all
2023-09-17,37,2023,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.92,149,3031,all,all
2023-09-24,38,2023,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.34,349,6539,all,all
2023-10-01,39,2023,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.11,341,6671,all,all
2023-10-08,40,2023,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.76,273,5732,all,all
2023-10-15,41,2023,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.27,243,5694,all,all
2023-10-22,42,2023,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.98,233,4675,all,all
2023-10-29,43,2023,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.86,349,5958,all,all
2023-11-05,44,2023,11,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.79,159,3316,all,all
2023-11-12,45,2023,11,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.28,160,3033,all,all
2023-11-19,46,2023,11,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,7.15,489,6839,all,all
2023-11-26,47,2023,11,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.48,137,3061,all,all
2023-12-03,48,2023,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.83,183,3787,all,all
2023-12-10,49,2023,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.53,399,7214,all,all
2023-12-17,50,2023,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.35,357,6674,all,all
2023-12-24,51,2023,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.57,216,3875,all,all
2023-12-31,52,2023,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.78,243,4204,all,all
2024-01-07,1,2024,1,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.62,259,7153,all,all
2024-01-14,2,2024,1,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.56,273,5983,all,all
2024-01-21,3,2024,1,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.68,211,5736,all,all
2024-01-28,4,2024,1,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.01,288,5750,all,all
2024-02-04,5,2024,2,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.3,89,2699,all,all
2024-02-11,6,2024,2,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.77,250,6631,all,all
2024-02-18,7,2024,2,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.68,124,4634,all,all
2024-02-25,8,2024,2,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.72,194,7142,all,all
2024-03-03,9,2024,3,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.76,78,2830,all,all
2024-03-10,10,2024,3,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,1.35,58,4300,all,all
2024-03-17,11,2024,3,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.25,131,5811,all,all
2024-03-24,12,2024,3,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.96,37,3840,all,all
2024-03-31,13,2024,3,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,1.26,34,2698,all,all
2024-04-07,14,2024,4,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.76,52,6848,all,all
2024-04-14,15,2024,4,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.17,5,2884,all,all
2024-04-21,16,2024,4,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.08,5,6606,all,all
2024-04-28,17,2024,4,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.68,47,6885,all,all
2024-05-05,18,2024,5,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.21,11,5252,all,all
2024-05-12,19,2024,5,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.47,13,2743,all,all
2024-05-19,20,2024,5,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.43,20,4690,all,all
2024-05-26,21,2024,5,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.1,6,6283,all,all
2024-06-02,22,2024,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.32,11,3432,all,all
2024-06-09,23,2024,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.66,17,2587,all,all
2024-06-16,24,2024,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.76,41,5363,all,all
2024-06-23,25,2024,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.36,20,5481,all,all
2024-06-30,26,2024,6,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,0.61,16,2633,all,all
2024-07-07,27,2024,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,1.68,104,6208,all,all
2024-07-14,28,2024,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,1.9,67,3529,all,all
2024-07-21,29,2024,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.12,155,7313,all,all
2024-07-28,30,2024,7,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,1.84,63,3420,all,all
2024-08-04,31,2024,8,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.75,154,5591,all,all
2024-08-11,32,2024,8,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,3.49,210,6016,all,all
2024-08-18,33,2024,8,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.67,152,5702,all,all
2024-08-25,34,2024,8,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.92,213,7289,all,all
2024-09-01,35,2024,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,2.89,175,6061,all,all
2024-09-08,36,2024,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.05,149,3676,all,all
2024-09-15,37,2024,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.14,257,5003,all,all
2024-09-22,38,2024,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.64,150,3233,all,all
2024-09-29,39,2024,9,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.82,285,5917,all,all
2024-10-06,40,2024,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.54,285,6274,all,all
2024-10-13,41,2024,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.22,313,7420,all,all
2024-10-20,42,2024,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.76,189,3974,all,all
2024-10-27,43,2024,10,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.61,326,7076,all,all
2024-11-03,44,2024,11,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.86,339,6979,all,all
2024-11-10,45,2024,11,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,6.97,233,3343,all,all
2024-11-17,46,2024,11,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,6.82,325,4764,all,all
2024-11-24,47,2024,11,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.91,169,3441,all,all
2024-12-01,48,2024,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.06,150,2965,all,all
2024-12-08,49,2024,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,4.69,304,6477,all,all
2024-12-15,50,2024,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.4,170,3151,all,all
2024-12-22,51,2024,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.14,297,5779,all,all
2024-12-29,52,2024,12,London,E12000007,Region,RSV,rsv_testing_positivityByWeek,5.71,336,5885,all,all
2023-01-01,52,2023,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.42,119,2695,all,all
2023-01-08,1,2023,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.06,352,6954,all,all
2023-01-15,2,2023,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.47,321,5871,all,all
2023-01-22,3,2023,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.17,310,7428,all,all
2023-01-29,4,2023,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.48,136,3035,all,all
2023-02-05,5,2023,2,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.16,223,7050,all,all
2023-02-12,6,2023,2,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.65,124,4688,all,all
2023-02-19,7,2023,2,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.06,256,6310,all,all
2023-02-26,8,2023,2,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.18,82,3764,all,all
2023-03-05,9,2023,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.79,107,3839,all,all
2023-03-12,10,2023,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.51,95,3785,all,all
2023-03-19,11,2023,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.74,46,2640,all,all
2023-03-26,12,2023,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.92,61,6615,all,all
2023-04-02,13,2023,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.16,67,5761,all,all
2023-04-09,14,2023,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.66,17,2584,all,all
2023-04-16,15,2023,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.83,32,3848,all,all
2023-04-23,16,2023,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.9,66,7327,all,all
2023-04-30,17,2023,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.1,5,5014,all,all
2023-05-07,18,2023,5,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.13,5,3858,all,all
2023-05-14,19,2023,5,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.14,6,4391,all,all
2023-05-21,20,2023,5,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.09,3,3332,all,all
2023-05-28,21,2023,5,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.77,51,6604,all,all
2023-06-04,22,2023,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.42,30,7143,all,all
2023-06-11,23,2023,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.16,11,6714,all,all
2023-06-18,24,2023,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.86,29,3369,all,all
2023-06-25,25,2023,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.88,50,5686,all,all
2023-07-02,26,2023,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.16,87,7481,all,all
2023-07-09,27,2023,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.58,38,6580,all,all
2023-07-16,28,2023,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.57,109,6932,all,all
2023-07-23,29,2023,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.32,128,5521,all,all
2023-07-30,30,2023,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.42,42,2967,all,all
2023-08-06,31,2023,8,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.1,144,6867,all,all
2023-08-13,32,2023,8,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.95,121,4100,all,all
2023-08-20,33,2023,8,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.35,111,3312,all,all
2023-08-27,34,2023,8,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.08,99,3219,all,all
2023-09-03,35,2023,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.69,96,2599,all,all
2023-09-10,36,2023,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.22,107,2537,all,all
2023-09-17,37,2023,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.4,207,6090,all,all
2023-09-24,38,2023,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.51,296,6565,all,all
2023-10-01,39,2023,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.53,161,3553,all,all
2023-10-08,40,2023,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.89,224,4578,all,all
2023-10-15,41,2023,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.78,395,6835,all,all
2023-10-22,42,2023,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.48,193,3521,all,all
2023-10-29,43,2023,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.64,242,4293,all,all
2023-11-05,44,2023,11,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.87,313,5329,all,all
2023-11-12,45,2023,11,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.75,309,6504,all,all
2023-11-19,46,2023,11,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.16,256,4961,all,all
2023-11-26,47,2023,11,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.54,267,4819,all,all
2023-12-03,48,2023,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.62,408,7261,all,all
2023-12-10,49,2023,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.8,328,5657,all,all
2023-12-17,50,2023,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.51,165,2995,all,all
2023-12-24,51,2023,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.43,257,4734,all,all
2023-12-31,52,2023,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.63,255,4531,all,all
2024-01-07,1,2024,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.44,269,6052,all,all
2024-01-14,2,2024,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.5,334,7422,all,all
2024-01-21,3,2024,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.33,170,3927,all,all
2024-01-28,4,2024,1,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.37,163,3727,all,all
2024-02-04,5,2024,2,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.48,222,6384,all,all
2024-02-11,6,2024,2,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.25,94,2893,all,all
2024-02-18,7,2024,2,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.56,133,3741,all,all
2024-02-25,8,2024,2,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.68,159,5923,all,all
2024-03-03,9,2024,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.87,69,3694,all,all
2024-03-10,10,2024,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.69,44,2598,all,all
2024-03-17,11,2024,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.41,103,7328,all,all
2024-03-24,12,2024,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.42,46,3233,all,all
2024-03-31,13,2024,3,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.33,86,6450,all,all
2024-04-07,14,2024,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.89,36,4044,all,all
2024-04-14,15,2024,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.63,40,6348,all,all
2024-04-21,16,2024,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.77,35,4532,all,all
2024-04-28,17,2024,4,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.45,22,4919,all,all
2024-05-05,18,2024,5,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.15,10,6525,all,all
2024-05-12,19,2024,5,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.53,21,3945,all,all
2024-05-19,20,2024,5,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.79,45,5725,all,all
2024-05-26,21,2024,5,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.52,38,7301,all,all
2024-06-02,22,2024,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.63,37,5829,all,all
2024-06-09,23,2024,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.47,12,2566,all,all
2024-06-16,24,2024,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.59,17,2861,all,all
2024-06-23,25,2024,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.1,5,5016,all,all
2024-06-30,26,2024,6,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,0.54,31,5741,all,all
2024-07-07,27,2024,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.25,86,6861,all,all
2024-07-14,28,2024,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.12,63,5634,all,all
2024-07-21,29,2024,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,1.99,130,6518,all,all
2024-07-28,30,2024,7,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.28,109,4774,all,all
2024-08-04,31,2024,8,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.53,80,3162,all,all
2024-08-11,32,2024,8,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.77,127,4589,all,all
2024-08-18,33,2024,8,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.57,174,6780,all,all
2024-08-25,34,2024,8,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,2.81,193,6873,all,all
2024-09-01,35,2024,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.0,183,6099,all,all
2024-09-08,36,2024,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,3.17,204,6444,all,all
2024-09-15,37,2024,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.18,238,5696,all,all
2024-09-22,38,2024,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.46,171,3134,all,all
2024-09-29,39,2024,9,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.19,229,5467,all,all
2024-10-06,40,2024,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.18,311,6001,all,all
2024-10-13,41,2024,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.18,157,3028,all,all
2024-10-20,42,2024,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.37,278,5178,all,all
2024-10-27,43,2024,10,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.53,373,6741,all,all
2024-11-03,44,2024,11,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,6.02,405,6733,all,all
2024-11-10,45,2024,11,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.43,200,4517,all,all
2024-11-17,46,2024,11,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,7.29,269,3691,all,all
2024-11-24,47,2024,11,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.21,257,4932,all,all
2024-12-01,48,2024,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.12,371,7246,all,all
2024-12-08,49,2024,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.32,178,3344,all,all
2024-12-15,50,2024,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.21,274,5258,all,all
2024-12-22,51,2024,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,5.47,259,4736,all,all
2024-12-29,52,2024,12,South East,E12000008,Region,RSV,rsv_testing_positivityByWeek,4.52,168,3717,all,all
2023-01-01,52,2023,1,South West,E12000009,Region,RSV,rsv_testing_positivityByWeek,4.16,262,6297,all,all
